Recording ID,Title,Date Created,URL
104305232,"MBO: Najaxa Roadmap (Feature Gaps + Design/Development process)",2025-11-25T19:28:34.000Z,https://fathom.video/share/104305232
104303804,"Randstad Federal Testing ",2025-11-25T18:47:48.000Z,https://fathom.video/share/104303804
104292300,"Monthly Financial Review",2025-11-25T18:05:23.000Z,https://fathom.video/share/104292300
104252340,"Connect Health Staff & Newbury:  Pay-Bill Spreadsheet Review",2025-11-25T17:32:38.000Z,https://fathom.video/share/104252340
104254304,"BH1 - (Updated) - TransForce Weekly Status",2025-11-25T17:25:47.000Z,https://fathom.video/share/104254304
104254236,"Re: Newbury Kanban - Move to Production",2025-11-25T17:19:45.000Z,https://fathom.video/share/104254236
104212728,"NursesEtc/Newbury - Margin Calc Product Review",2025-11-25T16:53:15.000Z,https://fathom.video/share/104212728
104183686,"SSE - Newbury: Quickbooks Approach",2025-11-25T15:23:42.000Z,https://fathom.video/share/104183686
104172293,"Newbury & SSG | Duplicate Management discussion",2025-11-25T14:49:00.000Z,https://fathom.video/share/104172293
104162082,"Daily Rehire API, Hypercare, Project Updates, etc.",2025-11-25T14:19:10.000Z,https://fathom.video/share/104162082
104032942,"Meet with Chris Scowden",2025-11-24T22:45:33.000Z,https://fathom.video/share/104032942
104019603,"Daily LT Huddle",2025-11-24T21:50:31.000Z,https://fathom.video/share/104019603
103993819,"Amplify Connect",2025-11-24T21:00:38.000Z,https://fathom.video/share/103993819
103968643,"Malone- Customer Dashboard Updates",2025-11-24T19:46:40.000Z,https://fathom.video/share/103968643
103961493,"Meet with Chris Scowden",2025-11-24T19:18:15.000Z,https://fathom.video/share/103961493
103928178,"BH1 - Core Team Project Status",2025-11-24T18:37:45.000Z,https://fathom.video/share/103928178
103897325,"BH - Leddy Group Weekly Status",2025-11-24T17:10:31.000Z,https://fathom.video/share/103897325
103860478,"Newbury <> WorkBright: SMG Onboarding",2025-11-24T16:53:05.000Z,https://fathom.video/share/103860478
103836234,"Pack automation KO meeting - option 1",2025-11-24T15:37:49.000Z,https://fathom.video/share/103836234
103831866,"Bergaila + BH Executive Leadership Call--HOLD",2025-11-24T15:30:39.000Z,https://fathom.video/share/103831866
103766766,"Bullhorn Field Mapping/Configuration Support",2025-11-24T11:41:49.000Z,https://fathom.video/share/103766766
103603407,"BH1 - Open Items Review",2025-11-21T21:04:17.000Z,https://fathom.video/share/103603407
103602681,"Connect Health Staff & Newbury | Bullhorn One Implementation",2025-11-21T20:45:05.000Z,https://fathom.video/share/103602681
103594767,"Stephen:Vidur ",2025-11-21T20:03:47.000Z,https://fathom.video/share/103594767
103571033,"Bullhorn and MBO Technical call",2025-11-21T19:02:43.000Z,https://fathom.video/share/103571033
103570284,"NB | BH - IGV Consolidation Sync",2025-11-21T18:55:11.000Z,https://fathom.video/share/103570284
103562312,"Newbury & Rodney Hall - Email Integration & Configuration Review",2025-11-21T18:52:40.000Z,https://fathom.video/share/103562312
103553782,"Randstad Federal Testing Training",2025-11-21T18:44:04.000Z,https://fathom.video/share/103553782
103546226,"Pam & Joe Deal Sheet MSA Review",2025-11-21T18:10:18.000Z,https://fathom.video/share/103546226
103513591,"SMG - Meet with Amy",2025-11-21T17:06:08.000Z,https://fathom.video/share/103513591
103506489,"Weekly Management Meeting",2025-11-21T16:48:19.000Z,https://fathom.video/share/103506489
103472750,"Sara Moss and Lee Farabaugh",2025-11-21T16:00:28.000Z,https://fathom.video/share/103472750
103439197,"Nicole/Britt/Uday Connect - AAAs Forms/Packages",2025-11-21T13:59:10.000Z,https://fathom.video/share/103439197
103325095,"Weekly Deal Review",2025-11-20T22:01:22.000Z,https://fathom.video/share/103325095
103282700,"AHS Priority Reports Review + Additions  ",2025-11-20T20:32:34.000Z,https://fathom.video/share/103282700
103279277,"BH1 - (Updated) - TransForce Weekly Status",2025-11-20T19:59:12.000Z,https://fathom.video/share/103279277
103281406," Supered GTC Activation Call",2025-11-20T19:51:23.000Z,https://fathom.video/share/103281406
103267922,"CIQ | Newbury Bi-Weekly",2025-11-20T19:31:15.000Z,https://fathom.video/share/103267922
103253087,"Picking Abbie's Brain",2025-11-20T18:51:37.000Z,https://fathom.video/share/103253087
103238532,"Petersan/Newbury - Commissions Discussion",2025-11-20T18:41:46.000Z,https://fathom.video/share/103238532
103241199,"Sam Owsley and Sean Beatty",2025-11-20T18:27:51.000Z,https://fathom.video/share/103241199
103231961,"Randstad I9 Regroup",2025-11-20T18:19:26.000Z,https://fathom.video/share/103231961
103220017,"Joe Lacitignola and Sean Beatty",2025-11-20T18:03:20.000Z,https://fathom.video/share/103220017
103181004,"BH|Bergaila - E2E Triage",2025-11-20T17:05:47.000Z,https://fathom.video/share/103181004
103154623,"FW: Bergaila BH1 Foundations Weekly Status Call",2025-11-20T16:09:44.000Z,https://fathom.video/share/103154623
103151624,"Kanban Bi-weekly",2025-11-20T15:48:41.000Z,https://fathom.video/share/103151624
103134944,"IG Newbury Check in",2025-11-20T15:23:32.000Z,https://fathom.video/share/103134944
103114617,"Summary Table Design Session",2025-11-20T15:06:03.000Z,https://fathom.video/share/103114617
102991824,"Bullhorn | Randstad - I-9 Regroup",2025-11-19T23:20:37.000Z,https://fathom.video/share/102991824
102985779,"Review Branch and Colleague Scoreboards and Reports",2025-11-19T22:34:54.000Z,https://fathom.video/share/102985779
102966756,"BH|Bergaila: E2E Final Triage Session",2025-11-19T22:13:16.000Z,https://fathom.video/share/102966756
102939688,"BH - Review Open Items List for Resolution",2025-11-19T21:00:24.000Z,https://fathom.video/share/102939688
102957204,"Newbury and 2cloudnine weekly checkin",2025-11-19T21:00:02.000Z,https://fathom.video/share/102957204
102912547,"BTP Forms Validation",2025-11-19T19:31:12.000Z,https://fathom.video/share/102912547
102881362,"Reconnect on Opportunity/Pipeline Customization",2025-11-19T19:04:41.000Z,https://fathom.video/share/102881362
102896131,"Doyle/Newbury - Canvas Demo Deep Dive",2025-11-19T18:54:52.000Z,https://fathom.video/share/102896131
102792546,"AI Core Team Meeting",2025-11-19T16:00:56.000Z,https://fathom.video/share/102792546
102786136,"AI Core Team Meeting",2025-11-19T16:00:27.000Z,https://fathom.video/share/102786136
102787261,"Bullhorn / Leddy Connect",2025-11-19T15:23:46.000Z,https://fathom.video/share/102787261
102764834,"Data initiative session",2025-11-19T14:53:30.000Z,https://fathom.video/share/102764834
102701563,"Bullhorn Automation Support/Adoption",2025-11-19T10:24:53.000Z,https://fathom.video/share/102701563
102621135,"Daily LT Huddle",2025-11-18T21:51:31.000Z,https://fathom.video/share/102621135
102614584,"Reporting Connect Tim",2025-11-18T21:30:27.000Z,https://fathom.video/share/102614584
102602385,"TS BH Working Session",2025-11-18T21:25:09.000Z,https://fathom.video/share/102602385
102585803,"ECS - Customer Portal Proposal Next Steps",2025-11-18T20:29:31.000Z,https://fathom.video/share/102585803
102571986,"Newbury MO next steps",2025-11-18T20:25:30.000Z,https://fathom.video/share/102571986
102571597,"Malone: Disc PayPackage/Submittal and Placement Process",2025-11-18T20:19:39.000Z,https://fathom.video/share/102571597
102570493,"AHS BH1 Weekly Status Call",2025-11-18T19:58:30.000Z,https://fathom.video/share/102570493
102489027,"Mach1 Demo - Healthcare Team",2025-11-18T18:18:13.000Z,https://fathom.video/share/102489027
102509991,"Kimco - CRM Imp Discussion",2025-11-18T17:59:53.000Z,https://fathom.video/share/102509991
102493623,"Randstad Federal Onboarding365 Implementation ",2025-11-18T17:32:28.000Z,https://fathom.video/share/102493623
102477064,"BH1 - Marketing of Jobs with Bullhorn",2025-11-18T16:56:13.000Z,https://fathom.video/share/102477064
102460715,"Bergaila Placement Fields Review",2025-11-18T16:52:49.000Z,https://fathom.video/share/102460715
102425750,"Allied Talent Partners: Introdution II Newbury Partners",2025-11-18T15:52:37.000Z,https://fathom.video/share/102425750
102434398,"BI and BC Discussion - Kavaliro",2025-11-18T15:44:07.000Z,https://fathom.video/share/102434398
102423255,"Randstad Federal (and other things) connect",2025-11-18T15:24:55.000Z,https://fathom.video/share/102423255
102299690,"BH1 - End of Day Parallel Check-in",2025-11-17T23:47:07.000Z,https://fathom.video/share/102299690
102283210,"BH|Bergaila: E2E Overflow Triage Session",2025-11-17T22:08:21.000Z,https://fathom.video/share/102283210
102292155,"AdeptID_Lucid - HSH ADP Workflow Discussion",2025-11-17T21:59:52.000Z,https://fathom.video/share/102292155
102294341,"Daily LT Huddle",2025-11-17T21:51:16.000Z,https://fathom.video/share/102294341
102280598,"BH - Leddy Group Weekly Status",2025-11-17T21:13:03.000Z,https://fathom.video/share/102280598
102270423,"Fusion/Newbury | SOW + Timeline",2025-11-17T20:53:35.000Z,https://fathom.video/share/102270423
102271936,"R1B Internal test case variable validation",2025-11-17T20:43:23.000Z,https://fathom.video/share/102271936
102264021,"Hubspot Code Migration planning",2025-11-17T20:37:28.000Z,https://fathom.video/share/102264021
102257363,"Sharepoint to BH1 Files Migration Scoping Discussion ",2025-11-17T20:26:42.000Z,https://fathom.video/share/102257363
102245833,"Mo/Julianna - SMT Tabs",2025-11-17T19:43:22.000Z,https://fathom.video/share/102245833
102189048,"Updated - sara.moss@newburypartners.com and Joe: 15-minute Meeting",2025-11-17T18:36:41.000Z,https://fathom.video/share/102189048
102186175,"Bergaila Earn Codes",2025-11-17T17:35:31.000Z,https://fathom.video/share/102186175
102134854,"Actalent/Aerotek/Newbury Partners - BTP Build/Design Sync",2025-11-17T17:06:43.000Z,https://fathom.video/share/102134854
102123113,"Sort Order Discussion",2025-11-17T16:50:51.000Z,https://fathom.video/share/102123113
102132150,"Newbury Custom Portal",2025-11-17T16:29:35.000Z,https://fathom.video/share/102132150
102132687,"ATC - Scoping Worksheet Review",2025-11-17T16:25:23.000Z,https://fathom.video/share/102132687
102080375,"Newbury PLUS/Navigator",2025-11-17T14:43:18.000Z,https://fathom.video/share/102080375
101903586,"Parallel Testing end of day check-in",2025-11-14T22:27:06.000Z,https://fathom.video/share/101903586
101900582,"Quick Call",2025-11-14T22:02:17.000Z,https://fathom.video/share/101900582
101863185,"AHS Insight BH Data Mapping Part 1 Check In",2025-11-14T20:08:34.000Z,https://fathom.video/share/101863185
101850773,"Ijility - Prototyping Response",2025-11-14T19:20:05.000Z,https://fathom.video/share/101850773
101840324,"Empire Bullhorn Automation and AI Readiness",2025-11-14T18:58:19.000Z,https://fathom.video/share/101840324
101844316,"Joe & Alex Sync",2025-11-14T18:57:47.000Z,https://fathom.video/share/101844316
101788140,"BH1 - Front Office Optimization Project - Jobs & Submissions",2025-11-14T17:38:25.000Z,https://fathom.video/share/101788140
101802567,"Masis HubSpot Marketing Hub - Newbury Partners",2025-11-14T17:32:27.000Z,https://fathom.video/share/101802567
101756938,"MBO MO demo - Bullhorn Confirmed Day 2 - Zoom added below",2025-11-14T17:15:44.000Z,https://fathom.video/share/101756938
101770448,"Weekly Management Meeting",2025-11-14T17:01:48.000Z,https://fathom.video/share/101770448
101756829,"LT Harper & APT | Check-In after Matin's leave",2025-11-14T15:45:34.000Z,https://fathom.video/share/101756829
101667178,"Global Accounting Network Ltd + Newbury Partnes",2025-11-14T09:56:00.000Z,https://fathom.video/share/101667178
101598596,"Malone: Discuss Pay Package - RateCard Updates",2025-11-13T21:49:32.000Z,https://fathom.video/share/101598596
101567031,"SMG - WB | ER - Inbound Part 2",2025-11-13T21:11:24.000Z,https://fathom.video/share/101567031
101558061,"Bullhorn One Implementation Proposal",2025-11-13T20:36:35.000Z,https://fathom.video/share/101558061
101568479,"BH & Newbury | Consulting Solutions Project Alignment",2025-11-13T20:31:55.000Z,https://fathom.video/share/101568479
101548887,"Canvas Demo",2025-11-13T20:09:38.000Z,https://fathom.video/share/101548887
101547716,"BH1 - (Updated) - TransForce Weekly Status",2025-11-13T20:04:06.000Z,https://fathom.video/share/101547716
101539896,"ZOOM: KarmaCheck & Newbury",2025-11-13T19:58:47.000Z,https://fathom.video/share/101539896
101541416,"Re: Newbury & Rodney Hall | Quick next steps + scheduling for Outlook integration",2025-11-13T19:56:30.000Z,https://fathom.video/share/101541416
101541196,"Outsource Weekly Status Meetings",2025-11-13T19:28:00.000Z,https://fathom.video/share/101541196
101530933,"C4 / Newbury connect",2025-11-13T19:10:30.000Z,https://fathom.video/share/101530933
101508952,"Opus Match - Demo #1",2025-11-13T19:03:52.000Z,https://fathom.video/share/101508952
101520202,"Transforce Sync",2025-11-13T18:59:35.000Z,https://fathom.video/share/101520202
101489750,"Epiq Counsel Sales Intake Form Review",2025-11-13T18:27:41.000Z,https://fathom.video/share/101489750
101489184,"Petra/Newbury - Connect on Apollo",2025-11-13T17:46:09.000Z,https://fathom.video/share/101489184
101489183,"BH - Partnership Employment Project Status",2025-11-13T17:43:15.000Z,https://fathom.video/share/101489183
101472842,"FW: Partner on Bullhorn Package Setup",2025-11-13T17:30:34.000Z,https://fathom.video/share/101472842
101421867,"MBO MO demo - Bullhorn Confirmed - Zoom info added below",2025-11-13T17:28:09.000Z,https://fathom.video/share/101421867
101456458,"(Pre Demo) Mach1 Workflow Review and Questions",2025-11-13T17:02:35.000Z,https://fathom.video/share/101456458
101447169,"Ingenovis Health | Newbury Partners Check-In",2025-11-13T16:33:32.000Z,https://fathom.video/share/101447169
101424007,"TS - BH Project Team Check- In",2025-11-13T16:08:52.000Z,https://fathom.video/share/101424007
101423489,"Re: Automation & VMS Sync Implementation",2025-11-13T15:50:17.000Z,https://fathom.video/share/101423489
101377700,"PSM Partners & Newbury | Bullhorn CRM & Back Office Discussion",2025-11-13T14:35:27.000Z,https://fathom.video/share/101377700
101245190,"Daily LT Huddle",2025-11-12T21:51:17.000Z,https://fathom.video/share/101245190
101236335,"PeopleLink: Review Estimates for PAB",2025-11-12T21:22:00.000Z,https://fathom.video/share/101236335
101225452,"SMG - WB Candidates w/o Address State",2025-11-12T20:53:32.000Z,https://fathom.video/share/101225452
101225140,"Newbury and 2cloudnine weekly checkin",2025-11-12T20:50:41.000Z,https://fathom.video/share/101225140
101199300,"Newbury/Greenshades Connect on Atrium",2025-11-12T20:32:27.000Z,https://fathom.video/share/101199300
101210301,"Epiq Monthly Steer Co ",2025-11-12T20:25:50.000Z,https://fathom.video/share/101210301
101188164,"BTP Forms Validation",2025-11-12T19:52:35.000Z,https://fathom.video/share/101188164
101160824,"Sara - Chris Daily Stand-Ups ",2025-11-12T18:31:50.000Z,https://fathom.video/share/101160824
101139208,"Re: Introduction to Newbury",2025-11-12T17:56:12.000Z,https://fathom.video/share/101139208
101065584,"Data initiative session",2025-11-12T16:01:46.000Z,https://fathom.video/share/101065584
101041764,"SMG - WB | ER - Server Readiness / Next Steps",2025-11-12T14:47:01.000Z,https://fathom.video/share/101041764
100907414,"Copilot / Search & Match within BH",2025-11-11T22:47:06.000Z,https://fathom.video/share/100907414
100899956,"Reporting Connect Tim",2025-11-11T22:05:38.000Z,https://fathom.video/share/100899956
100895979,"Daily LT Huddle",2025-11-11T21:46:03.000Z,https://fathom.video/share/100895979
100886188,"Meeting on Opportunity/Pipeline Customization",2025-11-11T21:36:49.000Z,https://fathom.video/share/100886188
100866308,"BH1 - Parallel Focus Group Reconvene",2025-11-11T20:32:37.000Z,https://fathom.video/share/100866308
100858198,"BH - Leddy Group Weekly Status",2025-11-11T19:57:31.000Z,https://fathom.video/share/100858198
100832863,"Nextpath/Newbury - Reconnect",2025-11-11T19:03:21.000Z,https://fathom.video/share/100832863
100823030,"Abolco Prism Integration Changes",2025-11-11T18:22:46.000Z,https://fathom.video/share/100823030
100817376,"Financial Additions/Newbury - Connect on Bullhorn Automation",2025-11-11T18:08:34.000Z,https://fathom.video/share/100817376
100796329,"SMG - WB | ER - Inbound Mapping Part 1",2025-11-11T17:53:33.000Z,https://fathom.video/share/100796329
100785072,"ExpressPros/Newbury - Margin Calc Product Walkthrough",2025-11-11T17:43:34.000Z,https://fathom.video/share/100785072
100751616,"JTS Health Partners | Newbury Partners Check-In",2025-11-11T16:13:28.000Z,https://fathom.video/share/100751616
100716559,"Soliant/Newbury - Dealsheet Review",2025-11-11T15:21:52.000Z,https://fathom.video/share/100716559
100578339,"Project Exec Check-In",2025-11-10T23:14:34.000Z,https://fathom.video/share/100578339
100571295,"Daily LT Huddle",2025-11-10T21:53:51.000Z,https://fathom.video/share/100571295
100540394,"Brett, Chris, Katie and Russ - Weekly Zoom Meeting",2025-11-10T20:52:44.000Z,https://fathom.video/share/100540394
100551737,"Touch Base on Debt Refi ",2025-11-10T20:46:31.000Z,https://fathom.video/share/100551737
100519633,"Kirin Welcome!!",2025-11-10T20:06:09.000Z,https://fathom.video/share/100519633
100526274,"Chris / Allison catch up",2025-11-10T19:47:50.000Z,https://fathom.video/share/100526274
100481525,"BH1 - Core Team Project Status",2025-11-10T18:36:57.000Z,https://fathom.video/share/100481525
100496098,"Chris / Charlie catch up",2025-11-10T18:33:45.000Z,https://fathom.video/share/100496098
100438446,"Search / Mach1 Next Steps (Internal)",2025-11-10T17:46:29.000Z,https://fathom.video/share/100438446
100447869,"Re: Newbury & Doyle Group | Zapier Request",2025-11-10T17:08:53.000Z,https://fathom.video/share/100447869
100383362,"Newbury Q3/Q4 Townhall",2025-11-10T16:30:56.000Z,https://fathom.video/share/100383362
100177006,"Review Automation ""Wish List""",2025-11-07T21:33:44.000Z,https://fathom.video/share/100177006
100151612,"AlliedUp - ADP Export Next Steps",2025-11-07T20:03:01.000Z,https://fathom.video/share/100151612
100116110,"Nicole | Abbie - Allegis connect",2025-11-07T18:26:29.000Z,https://fathom.video/share/100116110
100090280,"BH - Partnership Employment Project Status",2025-11-07T17:17:55.000Z,https://fathom.video/share/100090280
100049658,"BH1 - Time Loading/Entry Overview & Training",2025-11-07T16:32:39.000Z,https://fathom.video/share/100049658
100032332,"Epiq & Newbury Partners Executive Touch Base",2025-11-07T15:46:35.000Z,https://fathom.video/share/100032332
99881158,"Tim:Vidur connect",2025-11-06T22:21:48.000Z,https://fathom.video/share/99881158
99885587,"FW: Demo Hyperlinks",2025-11-06T22:08:29.000Z,https://fathom.video/share/99885587
99880907,"TSG - UKG Testing Continued",2025-11-06T21:35:19.000Z,https://fathom.video/share/99880907
99853435,"SMG - WB | ER - Outbound Mapping",2025-11-06T21:01:01.000Z,https://fathom.video/share/99853435
99859898,"Newbury & Rodney Hall | Quick next steps + scheduling for Outlook integration",2025-11-06T20:10:43.000Z,https://fathom.video/share/99859898
99840944,"BH1 - (Updated) - TransForce Weekly Status",2025-11-06T19:51:08.000Z,https://fathom.video/share/99840944
99780554,"Bullhorn One - Consulting Solutions Project Kickoff",2025-11-06T19:06:09.000Z,https://fathom.video/share/99780554
99749180,"Vetty Roadmap Review Call",2025-11-06T17:27:14.000Z,https://fathom.video/share/99749180
99752750,"BH1 - Gravoc Connector - overview ",2025-11-06T16:56:45.000Z,https://fathom.video/share/99752750
99718388,"TS - BH Project Team Check- In",2025-11-06T16:02:48.000Z,https://fathom.video/share/99718388
99689932,"Epiq Systems - Internal Steerco",2025-11-06T15:06:12.000Z,https://fathom.video/share/99689932
99681345,"NES/Newbury - Workspace Setting and Governance ",2025-11-06T14:47:18.000Z,https://fathom.video/share/99681345
99549389,"BH1 - Project Check-in - Parallel Progress & Next Steps",2025-11-05T22:54:41.000Z,https://fathom.video/share/99549389
99551778,"Review Branch and Colleague Scoreboards and Reports",2025-11-05T22:16:09.000Z,https://fathom.video/share/99551778
99541334,"Daily LT Huddle",2025-11-05T22:00:00.000Z,https://fathom.video/share/99541334
99512772,"Atrium Call with Newberry",2025-11-05T20:58:51.000Z,https://fathom.video/share/99512772
99522712,"Newbury and 2cloudnine weekly checkin",2025-11-05T20:47:25.000Z,https://fathom.video/share/99522712
99480550,"BTP Forms Validation",2025-11-05T19:32:03.000Z,https://fathom.video/share/99480550
99477853,"BH1 - Training - Market Managers & Future-State Process",2025-11-05T19:28:38.000Z,https://fathom.video/share/99477853
99466518,"SSE & Newbury | Next Steps towards BH1",2025-11-05T18:49:42.000Z,https://fathom.video/share/99466518
99455882,"Sara - Chris Daily Stand-Ups ",2025-11-05T18:31:27.000Z,https://fathom.video/share/99455882
99450265,"OpenWork Greenshades Migration Approach",2025-11-05T18:25:48.000Z,https://fathom.video/share/99450265
99378311,"Data initiative session",2025-11-05T16:22:52.000Z,https://fathom.video/share/99378311
99355542,"Final OTP End-to-End - Work Opportunities",2025-11-05T16:03:46.000Z,https://fathom.video/share/99355542
99359007,"AI Core Team Meeting",2025-11-05T16:01:12.000Z,https://fathom.video/share/99359007
99199192,"Reporting @ Partners",2025-11-04T22:23:19.000Z,https://fathom.video/share/99199192
99196490,"Daily LT Huddle",2025-11-04T21:51:40.000Z,https://fathom.video/share/99196490
99192451,"BH1 - Direct Hire Process Review",2025-11-04T21:37:40.000Z,https://fathom.video/share/99192451
99134729,"RT2 - AI Leadership Collective",2025-11-04T20:24:09.000Z,https://fathom.video/share/99134729
99158943,"Chris / Steve connect",2025-11-04T20:01:33.000Z,https://fathom.video/share/99158943
99102968,"Brett - Katie - Robin - Zoom Meeting",2025-11-04T18:31:09.000Z,https://fathom.video/share/99102968
99104795,"Newbury Partners <> Maro Set Up",2025-11-04T18:26:58.000Z,https://fathom.video/share/99104795
99107146,"BH1 - Review Parallel Approach/Progress",2025-11-04T18:20:44.000Z,https://fathom.video/share/99107146
99093301,"TF BH1/GP - Can we meet before 10?",2025-11-04T17:53:26.000Z,https://fathom.video/share/99093301
99085719,"BI Roadmap discussions",2025-11-04T17:33:13.000Z,https://fathom.video/share/99085719
99059396,"Financial Additions/Newbury - Automation Imp",2025-11-04T16:55:19.000Z,https://fathom.video/share/99059396
99021211,"SSN - Report",2025-11-04T15:51:54.000Z,https://fathom.video/share/99021211
99030078,"Newbury / Bullhorn Engage",2025-11-04T15:41:55.000Z,https://fathom.video/share/99030078
99006863,"Meet with Chris Scowden",2025-11-04T15:33:37.000Z,https://fathom.video/share/99006863
98984521,"FW: Case 23415590",2025-11-04T14:22:14.000Z,https://fathom.video/share/98984521
98860202,"Meet with Chris Scowden",2025-11-03T22:42:21.000Z,https://fathom.video/share/98860202
98835504,"Updated - MBO / Bullhorn Discovery Call",2025-11-03T22:12:08.000Z,https://fathom.video/share/98835504
98837166,"Newbury Partners + nBrain AI Follow Up Meeting",2025-11-03T21:45:56.000Z,https://fathom.video/share/98837166
98809866,"PeopleLink - PAB Estimate",2025-11-03T20:41:32.000Z,https://fathom.video/share/98809866
98813070,"BH1 - Core Project Team - Pre-Kickoff Review",2025-11-03T20:33:07.000Z,https://fathom.video/share/98813070
98763826,"BH1 - Parallel Testing - Time Entry Overview and Practice",2025-11-03T19:06:10.000Z,https://fathom.video/share/98763826
98727162,"BH - Leddy Group Weekly Status",2025-11-03T17:12:11.000Z,https://fathom.video/share/98727162
98674873,"Meet with Chris Scowden",2025-11-03T15:45:32.000Z,https://fathom.video/share/98674873
98635487,"INTERNAL: ATC Opp Alignment",2025-11-03T14:24:43.000Z,https://fathom.video/share/98635487
98642842,"UKG Testing Meeting",2025-11-03T14:23:15.000Z,https://fathom.video/share/98642842
98457903,"Chris / Donny connect - Newbury PLUS update",2025-10-31T20:23:15.000Z,https://fathom.video/share/98457903
98415853,"Petra AILC Coaches Roundtable 3",2025-10-31T18:45:25.000Z,https://fathom.video/share/98415853
98399396,"Work Opportunities OTP",2025-10-31T17:47:43.000Z,https://fathom.video/share/98399396
98379051,"BI Roadmap Kick Off",2025-10-31T16:59:02.000Z,https://fathom.video/share/98379051
98329257,"ATC Healthcare Services: Bullhorn Platform Demo ",2025-10-31T16:44:13.000Z,https://fathom.video/share/98329257
98372312,"Nicole/Allegis BTP Team Connect",2025-10-31T16:38:43.000Z,https://fathom.video/share/98372312
98341099,"Weekly Management Meeting",2025-10-31T15:38:33.000Z,https://fathom.video/share/98341099
98331722,"Sara - Chris Daily Stand-Ups ",2025-10-31T15:01:38.000Z,https://fathom.video/share/98331722
98327768,"SMG - Workbright | ER Project Planning",2025-10-31T14:54:24.000Z,https://fathom.video/share/98327768
98328341,"SI Partner Monthly Talent Platform Release Meeting ",2025-10-31T14:45:05.000Z,https://fathom.video/share/98328341
98163155,"BHSG - 2cloudnine MO",2025-10-30T21:32:07.000Z,https://fathom.video/share/98163155
98187734,"Chris / Rob connect",2025-10-30T21:25:05.000Z,https://fathom.video/share/98187734
98189780,"TEEMA OB365 Review",2025-10-30T21:12:30.000Z,https://fathom.video/share/98189780
98160726,"Work Opportunities OTP",2025-10-30T20:33:37.000Z,https://fathom.video/share/98160726
98144493,"Newbury/Talent Platform Monthly Connect",2025-10-30T19:30:51.000Z,https://fathom.video/share/98144493
98116811,"Petra AILC Sales & Marketing Roundtable 3",2025-10-30T19:26:11.000Z,https://fathom.video/share/98116811
98140574,"Chris / Andrea connect",2025-10-30T19:04:51.000Z,https://fathom.video/share/98140574
98131095,"BH1 - (Updated) - TransForce Weekly Status",2025-10-30T18:59:03.000Z,https://fathom.video/share/98131095
98103997,"Netsuite - Reference Call Prep ",2025-10-30T17:34:21.000Z,https://fathom.video/share/98103997
98091965,"Partner Success Meeting - Newbury + Joe",2025-10-30T17:15:36.000Z,https://fathom.video/share/98091965
98067408,"BH - Partnership Employment Project Status",2025-10-30T17:07:42.000Z,https://fathom.video/share/98067408
98015601,"Meet with Chris Scowden",2025-10-30T15:32:50.000Z,https://fathom.video/share/98015601
98004939,"Medical Solutions Credentialing",2025-10-30T15:11:40.000Z,https://fathom.video/share/98004939
97999384,"TS - BH Project Team Check- In",2025-10-30T15:00:48.000Z,https://fathom.video/share/97999384
97981797,"SMG - Workbright | ER Expansion Next Steps",2025-10-30T14:42:06.000Z,https://fathom.video/share/97981797
97964947,"Oli:Vidur (Review As of Date Logic)",2025-10-30T13:37:00.000Z,https://fathom.video/share/97964947
97842696,"Review Branch and Colleague Scoreboards and Reports",2025-10-29T21:20:46.000Z,https://fathom.video/share/97842696
97833541,"Daily LT Huddle",2025-10-29T20:34:12.000Z,https://fathom.video/share/97833541
97778059,"Newbury AILC: Roundtable 4 (resched)",2025-10-29T18:59:03.000Z,https://fathom.video/share/97778059
97755720,"QAC - CATS to Bullhorn Migration",2025-10-29T17:34:14.000Z,https://fathom.video/share/97755720
97741971,"BH1 - Review Parallel next steps & timeline",2025-10-29T17:34:07.000Z,https://fathom.video/share/97741971
97704514,"Work Opportunities OTP End to End",2025-10-29T17:32:55.000Z,https://fathom.video/share/97704514
97724191,"Mach 1 Custom App Scoping",2025-10-29T16:59:36.000Z,https://fathom.video/share/97724191
97705580,"Messina Group & Newbury | Bullhorn Implementation Kickoff",2025-10-29T16:47:28.000Z,https://fathom.video/share/97705580
97680064,"Messina Group Internal Align",2025-10-29T16:40:22.000Z,https://fathom.video/share/97680064
97692944,"ALKU OTP Call",2025-10-29T15:37:22.000Z,https://fathom.video/share/97692944
97636731,"Internal: AI Skills Training 1 (optional)",2025-10-29T15:01:00.000Z,https://fathom.video/share/97636731
97646253,"Data initiative session",2025-10-29T14:53:17.000Z,https://fathom.video/share/97646253
97491688,"Meet with Chris Scowden",2025-10-28T21:37:56.000Z,https://fathom.video/share/97491688
97457063,"BHSG - 2cloudnine MO",2025-10-28T21:36:46.000Z,https://fathom.video/share/97457063
97476178,"Daily LT Huddle",2025-10-28T20:45:19.000Z,https://fathom.video/share/97476178
97464329,"Bullhorn Implementation Discussion",2025-10-28T20:23:32.000Z,https://fathom.video/share/97464329
97455052,"Make.com Sync with Langley and Jordan (Joshua Granville)",2025-10-28T19:53:21.000Z,https://fathom.video/share/97455052
97438746,"Newbury Partners + nBrain AI Proposed Engagement Plan",2025-10-28T19:39:34.000Z,https://fathom.video/share/97438746
97417502,"Reconnect on AI Tools for Business Development | Chris & B Squared",2025-10-28T18:29:00.000Z,https://fathom.video/share/97417502
